123|Sigma|Skibidi|42069
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
0|||1878003808
